34-085-6792, Remington Klimentyonok,MATEMATICAS,5.8
31-492-1406, Wanda Olenikov,HISTORIA,5.2
39-732-4800, Lanae D'Aulby,LENGUAJE,3.7
96-620-6238, Avie Grunnell,MATEMATICAS,6.4
83-279-0295, Ruben Blaxley,HISTORIA,6.3
61-563-8259, Barris Girling,MATEMATICAS,3.2
34-085-6792, Remington Klimentyonok,LENGUAJE,3.8
31-492-1406, Wanda Olenikov,CIENCIAS,4.1
39-732-4800, Lanae D'Aulby,MATEMATICAS,1.4
96-620-6238, Avie Grunnell,MATEMATICAS,1.7
83-279-0295, Ruben Blaxley,LENGUAJE,1.2
61-563-8259, Barris Girling,CIENCIAS,5.9
34-085-6792, Remington Klimentyonok,MATEMATICAS,1.2
31-492-1406, Wanda Olenikov,LENGUAJE,2.8
39-732-4800, Lanae D'Aulby,MATEMATICAS,1.6
96-620-6238, Avie Grunnell,MATEMATICAS,5.4
83-279-0295, Ruben Blaxley,MATEMATICAS,4.9
61-563-8259, Barris Girling,CIENCIAS,3.7
34-085-6792, Remington Klimentyonok,CIENCIAS,3.0
31-492-1406, Wanda Olenikov,LENGUAJE,4.6
39-732-4800, Lanae D'Aulby,LENGUAJE,5.0
96-620-6238, Avie Grunnell,HISTORIA,4.9
83-279-0295, Ruben Blaxley,HISTORIA,6.9
